toc,Re,Mach,alpha,CL,CD,CM,CDw,CDv,CDp,file,Missing,wasInterpolated,InterpAxis
0.09,2.0e7,0.3,-0.239,0.4,0.00643,-0.1171,0.0,0.00643,0.0011,polar.c090_40,false,false,
0.09,2.0e7,0.4,-0.338,0.4,0.00647,-0.1208,0.0,0.00647,0.00117,polar.c090_40,false,false,
0.09,2.0e7,0.5,-0.469,0.4,0.00653,-0.1261,0.0,0.00653,0.00129,polar.c090_40,false,false,
0.09,2.0e7,0.6,-0.63,0.4,0.00665,-0.1339,0.0,0.00665,0.00149,polar.c090_40,false,false,
0.09,2.0e7,0.63,-0.683,0.4,0.00672,-0.1369,0.0,0.00672,0.00158,polar.c090_40,false,false,
0.09,2.0e7,0.65,-0.717,0.4,0.0068,-0.139,0.0,0.0068,0.00165,polar.c090_40,false,false,
0.09,2.0e7,0.67,-0.752,0.4,0.00688,-0.1414,0.0,0.00688,0.00174,polar.c090_40,false,false,
0.09,2.0e7,0.68,-0.769,0.4,0.00693,-0.1426,0.0,0.00693,0.00179,polar.c090_40,false,false,
0.09,2.0e7,0.69,-0.785,0.4,0.00697,-0.1439,0.0,0.00697,0.00184,polar.c090_40,false,false,
0.09,2.0e7,0.7,-0.802,0.4,0.00702,-0.1453,0.0,0.00702,0.00189,polar.c090_40,false,false,
0.09,2.0e7,0.71,-0.818,0.4,0.00708,-0.1467,0.0,0.00708,0.00196,polar.c090_40,false,false,
0.09,2.0e7,0.72,-0.833,0.4,0.00714,-0.1482,0.0,0.00714,0.00203,polar.c090_40,false,false,
0.09,2.0e7,0.73,-0.837,0.4,0.0072,-0.1494,0.0,0.0072,0.00211,polar.c090_40,false,false,
0.09,2.0e7,0.74,-0.84,0.4,0.00728,-0.1507,0.0,0.00728,0.0022,polar.c090_40,false,false,
0.09,2.0e7,0.75,-0.845,0.4,0.00737,-0.1523,0.0,0.00737,0.0023,polar.c090_40,false,false,
0.09,2.0e7,0.76,-0.855,0.4,0.00747,-0.1543,0.0,0.00748,0.00243,polar.c090_40,false,false,
0.09,2.0e7,0.765,-0.86,0.4,0.00755,-0.1555,0.0,0.00754,0.00252,polar.c090_40,false,false,
0.09,2.0e7,0.77,-0.856,0.4,0.00769,-0.1566,5.0e-5,0.00764,0.00268,polar.c090_40,false,false,
0.09,2.0e7,0.775,-0.834,0.4,0.00795,-0.1573,0.00017,0.00778,0.00296,polar.c090_40,false,false,
0.09,2.0e7,0.78,-0.789,0.4,0.00837,-0.1576,0.00038,0.00799,0.00341,polar.c090_40,false,false,
0.09,2.0e7,0.785,-0.72,0.4,0.009,-0.1573,0.00072,0.00827,0.00406,polar.c090_40,false,false,
0.09,2.0e7,0.79,-0.631,0.4,0.00983,-0.1565,0.00118,0.00865,0.00492,polar.c090_40,false,false,
0.09,2.0e7,0.8,-0.416,0.4,0.01209,-0.1544,0.00241,0.00968,0.00722,polar.c090_40,false,false,
0.09,2.0e7,0.81,-0.188,0.4,0.01506,-0.1531,0.00395,0.01111,0.01023,polar.c090_40,false,false,
0.09,2.0e7,0.0,-0.109,0.4,0.0064,-0.1128,0.0,0.0064,0.00101,polar.c090_40,false,false,
0.09,2.0e7,0.1,-0.122,0.4,0.0064,-0.1133,0.0,0.0064,0.00102,polar.c090_40,false,false,
0.09,2.0e7,0.2,-0.163,0.4,0.00641,-0.1146,0.0,0.00641,0.00104,polar.c090_40,false,false,
0.09,2.0e7,0.45,-0.393,0.4,0.00649,-0.1231,0.0,0.00649,0.00122,polar.c090_40,false,false,
0.09,2.0e7,0.55,-0.539,0.4,0.00657,-0.1296,0.0,0.00657,0.00137,polar.c090_40,false,false,
0.09,2.0e7,0.755,-0.834,0.4,0.00744,-0.153,-0.0,0.00744,0.00239,polar.c090_40,false,false,
0.09,2.0e7,0.3,0.613,0.5,0.00654,-0.1176,0.0,0.00654,0.00119,polar.c090_50,false,false,
0.09,2.0e7,0.4,0.479,0.5,0.00657,-0.1212,0.0,0.00657,0.00126,polar.c090_50,false,false,
0.09,2.0e7,0.5,0.3,0.5,0.00663,-0.1265,0.0,0.00663,0.00138,polar.c090_50,false,false,
0.09,2.0e7,0.6,0.074,0.5,0.00676,-0.1344,0.0,0.00676,0.00159,polar.c090_50,false,false,
0.09,2.0e7,0.63,-0.004,0.5,0.00683,-0.1374,0.0,0.00683,0.00168,polar.c090_50,false,false,
0.09,2.0e7,0.65,-0.057,0.5,0.00688,-0.1397,0.0,0.00688,0.00175,polar.c090_50,false,false,
0.09,2.0e7,0.67,-0.112,0.5,0.00695,-0.1421,0.0,0.00695,0.00184,polar.c090_50,false,false,
0.09,2.0e7,0.68,-0.14,0.5,0.00698,-0.1434,0.0,0.00698,0.00188,polar.c090_50,false,false,
0.09,2.0e7,0.69,-0.168,0.5,0.00703,-0.1448,0.0,0.00703,0.00194,polar.c090_50,false,false,
0.09,2.0e7,0.7,-0.196,0.5,0.00707,-0.1463,0.0,0.00707,0.002,polar.c090_50,false,false,
0.09,2.0e7,0.71,-0.223,0.5,0.00712,-0.1478,0.0,0.00712,0.00206,polar.c090_50,false,false,
0.09,2.0e7,0.72,-0.243,0.5,0.00718,-0.1491,0.0,0.00718,0.00213,polar.c090_50,false,false,
0.09,2.0e7,0.73,-0.26,0.5,0.00725,-0.1504,0.0,0.00725,0.00222,polar.c090_50,false,false,
0.09,2.0e7,0.74,-0.28,0.5,0.00733,-0.1519,0.0,0.00733,0.00231,polar.c090_50,false,false,
0.09,2.0e7,0.75,-0.306,0.5,0.00742,-0.1539,-1.0e-5,0.00743,0.00242,polar.c090_50,false,false,
0.09,2.0e7,0.755,-0.322,0.5,0.00748,-0.1551,0.0,0.00748,0.00249,polar.c090_50,false,false,
0.09,2.0e7,0.76,-0.336,0.5,0.00756,-0.1565,1.0e-5,0.00755,0.00259,polar.c090_50,false,false,
0.09,2.0e7,0.765,-0.339,0.5,0.00774,-0.1577,8.0e-5,0.00765,0.00278,polar.c090_50,false,false,
0.09,2.0e7,0.77,-0.318,0.5,0.00808,-0.1584,0.00025,0.00783,0.00314,polar.c090_50,false,false,
0.09,2.0e7,0.775,-0.271,0.5,0.00861,-0.1586,0.00054,0.00807,0.0037,polar.c090_50,false,false,
0.09,2.0e7,0.78,-0.202,0.5,0.00934,-0.1582,0.00095,0.00839,0.00446,polar.c090_50,false,false,
0.09,2.0e7,0.79,-0.012,0.5,0.01148,-0.1565,0.00214,0.00934,0.00666,polar.c090_50,false,false,
0.09,2.0e7,0.8,0.215,0.5,0.01459,-0.155,0.00379,0.01081,0.00982,polar.c090_50,false,false,
0.09,2.0e7,0.81,0.451,0.5,0.01844,-0.1548,0.00575,0.01269,0.0137,polar.c090_50,false,false,
0.09,2.0e7,0.3,1.468,0.6,0.00667,-0.1179,0.0,0.00667,0.00132,polar.c090_60,false,false,
0.09,2.0e7,0.4,1.298,0.6,0.00671,-0.1215,0.0,0.00671,0.0014,polar.c090_60,false,false,
0.09,2.0e7,0.5,1.071,0.6,0.00677,-0.1267,0.0,0.00677,0.00152,polar.c090_60,false,false,
0.09,2.0e7,0.6,0.779,0.6,0.00691,-0.1344,0.0,0.00691,0.00173,polar.c090_60,false,false,
0.09,2.0e7,0.65,0.606,0.6,0.00703,-0.1397,0.0,0.00703,0.0019,polar.c090_60,false,false,
0.09,2.0e7,0.67,0.532,0.6,0.0071,-0.1422,0.0,0.0071,0.00199,polar.c090_60,false,false,
0.09,2.0e7,0.68,0.494,0.6,0.00714,-0.1435,0.0,0.00714,0.00205,polar.c090_60,false,false,
0.09,2.0e7,0.69,0.456,0.6,0.00719,-0.1448,0.0,0.00719,0.0021,polar.c090_60,false,false,
0.09,2.0e7,0.7,0.417,0.6,0.00724,-0.1463,0.0,0.00724,0.00217,polar.c090_60,false,false,
0.09,2.0e7,0.71,0.384,0.6,0.0073,-0.1476,0.0,0.0073,0.00224,polar.c090_60,false,false,
0.09,2.0e7,0.72,0.355,0.6,0.00736,-0.1488,0.0,0.00736,0.00232,polar.c090_60,false,false,
0.09,2.0e7,0.73,0.321,0.6,0.00744,-0.1503,0.0,0.00744,0.00241,polar.c090_60,false,false,
0.09,2.0e7,0.74,0.282,0.6,0.00752,-0.1521,-1.0e-5,0.00753,0.00251,polar.c090_60,false,false,
0.09,2.0e7,0.75,0.233,0.6,0.00763,-0.1546,-1.0e-5,0.00763,0.00263,polar.c090_60,false,false,
0.09,2.0e7,0.755,0.209,0.6,0.00774,-0.1561,3.0e-5,0.00771,0.00276,polar.c090_60,false,false,
0.09,2.0e7,0.76,0.202,0.6,0.00796,-0.1574,0.00014,0.00782,0.003,polar.c090_60,false,false,
0.09,2.0e7,0.765,0.217,0.6,0.00835,-0.1582,0.00035,0.008,0.00342,polar.c090_60,false,false,
0.09,2.0e7,0.77,0.255,0.6,0.00894,-0.1585,0.00068,0.00826,0.00403,polar.c090_60,false,false,
0.09,2.0e7,0.775,0.316,0.6,0.00976,-0.1583,0.00116,0.0086,0.00489,polar.c090_60,false,false,
0.09,2.0e7,0.78,0.4,0.6,0.01088,-0.1577,0.00181,0.00907,0.00604,polar.c090_60,false,false,
0.09,2.0e7,0.79,0.63,0.6,0.01418,-0.156,0.00364,0.01054,0.0094,polar.c090_60,false,false,
0.09,2.0e7,0.8,0.882,0.6,0.01876,-0.156,0.00596,0.0128,0.01404,polar.c090_60,false,false,
0.09,2.0e7,0.81,1.197,0.6,0.02379,-0.1546,0.0085,0.01529,0.0191,polar.c090_60,false,false,
0.09,2.0e7,0.0,1.687,0.6,0.00664,-0.1136,0.0,0.00664,0.00123,polar.c090_60,false,false,
0.09,2.0e7,0.2,1.595,0.6,0.00665,-0.1154,0.0,0.00665,0.00126,polar.c090_60,false,false,
0.09,2.0e7,0.63,0.685,0.6,0.00697,-0.1373,0.0,0.00697,0.00182,polar.c090_60,false,false,
0.09,2.0e7,0.785,0.527,0.6,0.01252,-0.1569,0.00275,0.00977,0.0077,polar.c090_60,false,false,
0.09,2.0e7,0.45,1.201,0.6,0.00672,-0.1237,0.0,0.00672,0.00144,polar.c090_60,false,false,
0.09,2.0e7,0.55,0.941,0.6,0.00682,-0.1301,0.0,0.00682,0.0016,polar.c090_60,false,false,
0.09,2.0e7,0.725,0.349,0.6,0.0074,-0.1494,0.0,0.0074,0.00236,polar.c090_60,false,false,
0.09,2.0e7,0.735,0.314,0.6,0.00748,-0.151,-0.0,0.00748,0.00245,polar.c090_60,false,false,
0.09,2.0e7,0.745,0.27,0.6,0.00757,-0.1531,-1.0e-5,0.00758,0.00256,polar.c090_60,false,false,
0.09,2.0e7,0.3,2.334,0.7,0.00691,-0.1178,0.0,0.00691,0.00153,polar.c090_70,false,false,
0.09,2.0e7,0.4,2.127,0.7,0.00693,-0.1213,0.0,0.00693,0.0016,polar.c090_70,false,false,
0.09,2.0e7,0.5,1.848,0.7,0.00697,-0.1265,0.0,0.00697,0.00172,polar.c090_70,false,false,
0.09,2.0e7,0.6,1.483,0.7,0.00708,-0.134,0.0,0.00708,0.00192,polar.c090_70,false,false,
0.09,2.0e7,0.65,1.267,0.7,0.00722,-0.139,0.0,0.00722,0.00211,polar.c090_70,false,false,
0.09,2.0e7,0.67,1.173,0.7,0.00729,-0.1414,0.0,0.00729,0.0022,polar.c090_70,false,false,
0.09,2.0e7,0.68,1.124,0.7,0.00734,-0.1427,0.0,0.00734,0.00226,polar.c090_70,false,false,
0.09,2.0e7,0.69,1.075,0.7,0.00739,-0.144,0.0,0.00739,0.00232,polar.c090_70,false,false,
0.09,2.0e7,0.7,1.031,0.7,0.00745,-0.1452,0.0,0.00744,0.00239,polar.c090_70,false,false,
0.09,2.0e7,0.71,0.989,0.7,0.00751,-0.1463,0.0,0.00751,0.00246,polar.c090_70,false,false,
0.09,2.0e7,0.72,0.943,0.7,0.00758,-0.1476,0.0,0.00758,0.00255,polar.c090_70,false,false,
0.09,2.0e7,0.725,0.918,0.7,0.00762,-0.1483,-1.0e-5,0.00762,0.00259,polar.c090_70,false,false,
0.09,2.0e7,0.73,0.891,0.7,0.00766,-0.1492,-1.0e-5,0.00767,0.00264,polar.c090_70,false,false,
0.09,2.0e7,0.735,0.862,0.7,0.0077,-0.1501,-1.0e-5,0.00771,0.00269,polar.c090_70,false,false,
0.09,2.0e7,0.74,0.828,0.7,0.00775,-0.1513,-1.0e-5,0.00776,0.00275,polar.c090_70,false,false,
0.09,2.0e7,0.745,0.793,0.7,0.00782,-0.1527,0.0,0.00782,0.00284,polar.c090_70,false,false,
0.09,2.0e7,0.75,0.761,0.7,0.00793,-0.1542,4.0e-5,0.00789,0.00296,polar.c090_70,false,false,
0.09,2.0e7,0.755,0.73,0.7,0.00811,-0.1559,0.00013,0.00799,0.00316,polar.c090_70,false,false,
0.09,2.0e7,0.76,0.72,0.7,0.00851,-0.1575,0.00036,0.00815,0.00359,polar.c090_70,false,false,
0.09,2.0e7,0.765,0.746,0.7,0.00922,-0.1584,0.0008,0.00842,0.00433,polar.c090_70,false,false,
0.09,2.0e7,0.77,0.81,0.7,0.01032,-0.1585,0.00148,0.00884,0.00547,polar.c090_70,false,false,
0.09,2.0e7,0.775,0.911,0.7,0.01185,-0.1579,0.00242,0.00943,0.00703,polar.c090_70,false,false,
0.09,2.0e7,0.78,1.043,0.7,0.01386,-0.1566,0.00358,0.01028,0.00909,polar.c090_70,false,false,
0.09,2.0e7,0.785,1.193,0.7,0.0164,-0.1556,0.00495,0.01144,0.01166,polar.c090_70,false,false,
0.09,2.0e7,0.79,1.327,0.7,0.01933,-0.1562,0.00641,0.01292,0.01464,polar.c090_70,false,false,
0.09,2.0e7,0.8,1.684,0.7,0.02564,-0.1548,0.00952,0.01612,0.02099,polar.c090_70,false,false,
0.09,2.0e7,0.81,2.116,0.7,0.03258,-0.152,0.01296,0.01963,0.02798,polar.c090_70,false,false,
0.09,2.0e7,0.3,3.204,0.8,0.00719,-0.1176,0.0,0.00719,0.00179,polar.c090_80,false,false,
0.09,2.0e7,0.4,2.962,0.8,0.00722,-0.1209,0.0,0.00722,0.00189,polar.c090_80,false,false,
0.09,2.0e7,0.5,2.63,0.8,0.00726,-0.1257,0.0,0.00726,0.002,polar.c090_80,false,false,
0.09,2.0e7,0.55,2.429,0.8,0.00732,-0.1287,0.0,0.00732,0.00211,polar.c090_80,false,false,
0.09,2.0e7,0.6,2.198,0.8,0.0074,-0.1324,0.0,0.00741,0.00228,polar.c090_80,false,false,
0.09,2.0e7,0.63,2.066,0.8,0.00753,-0.1342,0.00016,0.00737,0.00246,polar.c090_80,false,false,
0.09,2.0e7,0.65,1.942,0.8,0.00758,-0.1365,0.00015,0.00743,0.00251,polar.c090_80,false,false,
0.09,2.0e7,0.67,1.819,0.8,0.00761,-0.1388,9.0e-5,0.00753,0.00256,polar.c090_80,false,false,
0.09,2.0e7,0.68,1.756,0.8,0.00764,-0.14,5.0e-5,0.00758,0.00259,polar.c090_80,false,false,
0.09,2.0e7,0.69,1.697,0.8,0.00767,-0.1411,3.0e-5,0.00764,0.00263,polar.c090_80,false,false,
0.09,2.0e7,0.7,1.639,0.8,0.00771,-0.142,0.0,0.0077,0.00269,polar.c090_80,false,false,
0.09,2.0e7,0.71,1.579,0.8,0.00776,-0.1431,-1.0e-5,0.00777,0.00275,polar.c090_80,false,false,
0.09,2.0e7,0.72,1.514,0.8,0.00783,-0.1444,-2.0e-5,0.00785,0.00283,polar.c090_80,false,false,
0.09,2.0e7,0.725,1.479,0.8,0.00788,-0.1451,-2.0e-5,0.0079,0.00289,polar.c090_80,false,false,
0.09,2.0e7,0.73,1.442,0.8,0.00793,-0.1459,-1.0e-5,0.00794,0.00295,polar.c090_80,false,false,
0.09,2.0e7,0.735,1.398,0.8,0.00799,-0.147,0.0,0.00799,0.00302,polar.c090_80,false,false,
0.09,2.0e7,0.74,1.341,0.8,0.00802,-0.1487,0.0,0.00802,0.00306,polar.c090_80,false,false,
0.09,2.0e7,0.745,1.262,0.8,0.00805,-0.1517,1.0e-5,0.00804,0.00309,polar.c090_80,false,false,
0.09,2.0e7,0.75,1.198,0.8,0.00827,-0.1549,0.00015,0.00812,0.00334,polar.c090_80,false,false,
0.09,2.0e7,0.755,1.179,0.8,0.00886,-0.1573,0.00055,0.00831,0.00396,polar.c090_80,false,false,
0.09,2.0e7,0.76,1.214,0.8,0.00992,-0.1586,0.00127,0.00866,0.00507,polar.c090_80,false,false,
0.09,2.0e7,0.765,1.304,0.8,0.01158,-0.1586,0.00237,0.00921,0.00678,polar.c090_80,false,false,
0.09,2.0e7,0.77,1.449,0.8,0.01396,-0.1574,0.00388,0.01008,0.0092,polar.c090_80,false,false,
0.09,2.0e7,0.775,1.638,0.8,0.01713,-0.1556,0.00573,0.0114,0.01243,polar.c090_80,false,false,
0.09,2.0e7,0.78,1.805,0.8,0.02088,-0.1559,0.0076,0.01328,0.01624,polar.c090_80,false,false,
0.09,2.0e7,0.785,1.992,0.8,0.02475,-0.1558,0.00944,0.01531,0.02014,polar.c090_80,false,false,
0.09,2.0e7,0.79,2.246,0.8,0.02896,-0.1534,0.01145,0.01751,0.02438,polar.c090_80,false,false,
0.09,2.0e7,0.8,2.784,0.8,0.03776,-0.1482,0.01561,0.02215,0.03324,polar.c090_80,false,false,
0.09,2.0e7,0.81,3.322,0.8,0.04656,-0.143,0.0198,0.0268,0.0421,polar.c090_80,false,false,
0.09,2.0e7,0.0,3.518,0.8,0.00714,-0.1136,0.0,0.00714,0.00169,polar.c090_80,false,false,
0.09,2.0e7,0.2,3.387,0.8,0.00715,-0.1152,0.0,0.00715,0.00172,polar.c090_80,false,false,
0.09,2.0e7,0.1,3.486,0.8,0.00714,-0.114,0.0,0.00714,0.00169,polar.c090_80,false,false,
0.09,2.0e7,0.3,3.639,0.85,0.00732,-0.1175,0.0,0.00732,0.00193,polar.c090_85,false,false,
0.09,2.0e7,0.4,3.377,0.85,0.00735,-0.1206,0.0,0.00735,0.00202,polar.c090_85,false,false,
0.09,2.0e7,0.5,3.023,0.85,0.00742,-0.125,0.0,0.00742,0.00219,polar.c090_85,false,false,
0.09,2.0e7,0.55,2.808,0.85,0.00752,-0.1277,0.0,0.00752,0.00237,polar.c090_85,false,false,
0.09,2.0e7,0.6,2.534,0.85,0.00786,-0.1302,0.0003,0.00751,0.00269,polar.c090_85,false,false,
0.09,2.0e7,0.63,2.417,0.85,0.00798,-0.1322,0.00047,0.0075,0.00294,polar.c090_85,false,false,
0.09,2.0e7,0.65,2.284,0.85,0.008,-0.1342,0.0004,0.0076,0.00298,polar.c090_85,false,false,
0.09,2.0e7,0.67,2.144,0.85,0.008,-0.1362,0.0003,0.0077,0.003,polar.c090_85,false,false,
0.09,2.0e7,0.68,2.074,0.85,0.008,-0.1373,0.00025,0.00775,0.00301,polar.c090_85,false,false,
0.09,2.0e7,0.69,2.008,0.85,0.00801,-0.138,0.0002,0.00781,0.00302,polar.c090_85,false,false,
0.09,2.0e7,0.7,1.941,0.85,0.00803,-0.1388,0.00015,0.00788,0.00304,polar.c090_85,false,false,
0.09,2.0e7,0.71,1.873,0.85,0.00806,-0.1396,0.00011,0.00795,0.00309,polar.c090_85,false,false,
0.09,2.0e7,0.72,1.797,0.85,0.00812,-0.1407,9.0e-5,0.00803,0.00316,polar.c090_85,false,false,
0.09,2.0e7,0.725,1.752,0.85,0.00816,-0.1416,8.0e-5,0.00807,0.0032,polar.c090_85,false,false,
0.09,2.0e7,0.73,1.697,0.85,0.00819,-0.1429,8.0e-5,0.0081,0.00323,polar.c090_85,false,false,
0.09,2.0e7,0.735,1.626,0.85,0.00818,-0.1452,7.0e-5,0.00811,0.00324,polar.c090_85,false,false,
0.09,2.0e7,0.74,1.536,0.85,0.0082,-0.1487,8.0e-5,0.00812,0.00325,polar.c090_85,false,false,
0.09,2.0e7,0.745,1.454,0.85,0.00839,-0.1527,0.00022,0.00817,0.00346,polar.c090_85,false,false,
0.09,2.0e7,0.75,1.417,0.85,0.00895,-0.156,0.00062,0.00833,0.00407,polar.c090_85,false,false,
0.09,2.0e7,0.755,1.439,0.85,0.01004,-0.1578,0.00138,0.00865,0.00519,polar.c090_85,false,false,
0.09,2.0e7,0.76,1.521,0.85,0.01175,-0.1581,0.00257,0.00918,0.00696,polar.c090_85,false,false,
0.09,2.0e7,0.765,1.665,0.85,0.01424,-0.157,0.00421,0.01003,0.0095,polar.c090_85,false,false,
0.09,2.0e7,0.77,1.862,0.85,0.01764,-0.155,0.00626,0.01138,0.01297,polar.c090_85,false,false,
0.09,2.0e7,0.775,2.045,0.85,0.02182,-0.1552,0.00839,0.01343,0.01721,polar.c090_85,false,false,
0.09,2.0e7,0.78,2.248,0.85,0.02621,-0.1551,0.01045,0.01576,0.02163,polar.c090_85,false,false,
0.09,2.0e7,0.785,2.551,0.85,0.03128,-0.1517,0.01282,0.01846,0.02674,polar.c090_85,false,false,
0.09,2.0e7,0.79,2.869,0.85,0.0366,-0.1484,0.01525,0.02135,0.03211,polar.c090_85,false,false,
0.09,2.0e7,0.8,3.505,0.85,0.04724,-0.1418,0.02011,0.02713,0.04285,polar.c090_85,false,false,
0.09,2.0e7,0.81,4.141,0.85,0.05788,-0.1352,0.025,0.03291,0.05359,polar.c090_85,false,false,
0.09,2.0e7,0.3,4.079,0.9,0.00751,-0.1172,0.0,0.00751,0.00211,polar.c090_90,false,false,
0.09,2.0e7,0.4,3.796,0.9,0.00751,-0.1202,0.0,0.00751,0.0022,polar.c090_90,false,false,
0.09,2.0e7,0.45,3.617,0.9,0.00753,-0.1221,0.0,0.00752,0.00226,polar.c090_90,false,false,
0.09,2.0e7,0.5,3.418,0.9,0.00762,-0.1241,0.0,0.00762,0.00242,polar.c090_90,false,false,
0.09,2.0e7,0.55,3.197,0.9,0.00788,-0.1261,6.0e-5,0.00782,0.00282,polar.c090_90,false,false,
0.09,2.0e7,0.6,3.001,0.9,0.00874,-0.1264,0.00119,0.00755,0.00377,polar.c090_90,false,false,
0.09,2.0e7,0.65,2.626,0.9,0.00881,-0.1309,0.001,0.00781,0.00385,polar.c090_90,false,false,
0.09,2.0e7,0.67,2.469,0.9,0.00877,-0.1326,0.00086,0.00792,0.00382,polar.c090_90,false,false,
0.09,2.0e7,0.68,2.393,0.9,0.00874,-0.1332,0.00078,0.00797,0.0038,polar.c090_90,false,false,
0.09,2.0e7,0.69,2.319,0.9,0.00873,-0.1337,0.0007,0.00803,0.00379,polar.c090_90,false,false,
0.09,2.0e7,0.7,2.241,0.9,0.00872,-0.1343,0.00062,0.00809,0.00379,polar.c090_90,false,false,
0.09,2.0e7,0.71,2.152,0.9,0.00872,-0.1353,0.00056,0.00816,0.00379,polar.c090_90,false,false,
0.09,2.0e7,0.72,2.037,0.9,0.00869,-0.1377,0.00049,0.0082,0.00376,polar.c090_90,false,false,
0.09,2.0e7,0.725,1.965,0.9,0.00864,-0.1397,0.00044,0.0082,0.00372,polar.c090_90,false,false,
0.09,2.0e7,0.73,1.881,0.9,0.00859,-0.1425,0.00038,0.0082,0.00366,polar.c090_90,false,false,
0.09,2.0e7,0.735,1.788,0.9,0.00856,-0.1461,0.00036,0.0082,0.00364,polar.c090_90,false,false,
0.09,2.0e7,0.74,1.7,0.9,0.00869,-0.1503,0.00045,0.00824,0.00379,polar.c090_90,false,false,
0.09,2.0e7,0.745,1.649,0.9,0.00918,-0.154,0.00081,0.00837,0.00431,polar.c090_90,false,false,
0.09,2.0e7,0.75,1.656,0.9,0.01024,-0.1565,0.00158,0.00866,0.00541,polar.c090_90,false,false,
0.09,2.0e7,0.755,1.729,0.9,0.012,-0.1573,0.00284,0.00916,0.00723,polar.c090_90,false,false,
0.09,2.0e7,0.76,1.871,0.9,0.01466,-0.1566,0.00467,0.00999,0.00994,polar.c090_90,false,false,
0.09,2.0e7,0.765,2.079,0.9,0.01842,-0.1546,0.00704,0.01137,0.01376,polar.c090_90,false,false,
0.09,2.0e7,0.77,2.281,0.9,0.02313,-0.1547,0.00949,0.01364,0.01855,polar.c090_90,false,false,
0.09,2.0e7,0.775,2.531,0.9,0.02844,-0.1539,0.01191,0.01653,0.0239,polar.c090_90,false,false,
0.09,2.0e7,0.78,2.923,0.9,0.03496,-0.1489,0.0149,0.02007,0.03049,polar.c090_90,false,false,
0.09,2.0e7,0.8,4.491,0.9,0.06104,-0.1289,0.02686,0.03423,0.05685,polar.c090_90,false,false,
0.09,2.0e7,0.81,5.275,0.9,0.07408,-0.1189,0.03284,0.04131,0.07003,polar.c090_90,false,false,
0.09,2.0e7,0.2,4.291,0.9,0.00747,-0.115,0.0,0.00747,0.00204,polar.c090_90,false,false,
0.09,2.0e7,0.63,2.782,0.9,0.00879,-0.1292,0.00108,0.00771,0.00383,polar.c090_90,false,false,
0.09,2.0e7,0.785,3.373,0.9,0.04269,-0.1446,0.01843,0.02426,0.03827,polar.c090_90,false,false,
0.09,2.0e7,0.79,3.709,0.9,0.04891,-0.1425,0.0212,0.02771,0.04453,polar.c090_90,false,false,
0.09,2.0e7,0.0,4.442,0.9,0.00747,-0.1135,0.0,0.00747,0.002,polar.c090_90,false,false,
0.09,2.0e7,0.1,4.411,0.9,0.00752,-0.1137,0.0,0.00752,0.00205,polar.c090_90,false,false,
0.1,2.0e7,0.3,-0.055,0.4,0.00656,-0.1122,0.0,0.00656,0.00118,polar.c100_40,false,false,
0.1,2.0e7,0.4,-0.15,0.4,0.0066,-0.1155,0.0,0.0066,0.00126,polar.c100_40,false,false,
0.1,2.0e7,0.5,-0.274,0.4,0.00667,-0.1203,0.0,0.00667,0.00139,polar.c100_40,false,false,
0.1,2.0e7,0.6,-0.427,0.4,0.0068,-0.1272,0.0,0.0068,0.00161,polar.c100_40,false,false,
0.1,2.0e7,0.65,-0.512,0.4,0.00692,-0.1318,0.0,0.00692,0.00177,polar.c100_40,false,false,
0.1,2.0e7,0.68,-0.564,0.4,0.00702,-0.135,0.0,0.00702,0.00191,polar.c100_40,false,false,
0.1,2.0e7,0.7,-0.598,0.4,0.0071,-0.1374,0.0,0.0071,0.00202,polar.c100_40,false,false,
0.1,2.0e7,0.71,-0.614,0.4,0.00716,-0.1387,0.0,0.00716,0.00208,polar.c100_40,false,false,
0.1,2.0e7,0.72,-0.629,0.4,0.00721,-0.14,0.0,0.00721,0.00215,polar.c100_40,false,false,
0.1,2.0e7,0.73,-0.635,0.4,0.00728,-0.1411,0.0,0.00728,0.00223,polar.c100_40,false,false,
0.1,2.0e7,0.74,-0.641,0.4,0.00735,-0.1423,0.0,0.00735,0.00232,polar.c100_40,false,false,
0.1,2.0e7,0.745,-0.646,0.4,0.00739,-0.143,0.0,0.00739,0.00237,polar.c100_40,false,false,
0.1,2.0e7,0.75,-0.652,0.4,0.00743,-0.1439,-1.0e-5,0.00743,0.00242,polar.c100_40,false,false,
0.1,2.0e7,0.755,-0.662,0.4,0.00748,-0.1449,-1.0e-5,0.00748,0.00248,polar.c100_40,false,false,
0.1,2.0e7,0.76,-0.673,0.4,0.00754,-0.1461,0.0,0.00754,0.00256,polar.c100_40,false,false,
0.1,2.0e7,0.765,-0.679,0.4,0.00767,-0.1474,6.0e-5,0.00761,0.0027,polar.c100_40,false,false,
0.1,2.0e7,0.77,-0.669,0.4,0.00792,-0.1484,0.00019,0.00773,0.00298,polar.c100_40,false,false,
0.1,2.0e7,0.775,-0.635,0.4,0.00834,-0.1489,0.00043,0.00791,0.00343,polar.c100_40,false,false,
0.1,2.0e7,0.78,-0.574,0.4,0.00897,-0.1488,0.00081,0.00816,0.00409,polar.c100_40,false,false,
0.1,2.0e7,0.785,-0.489,0.4,0.00983,-0.1482,0.00132,0.0085,0.00497,polar.c100_40,false,false,
0.1,2.0e7,0.79,-0.382,0.4,0.01091,-0.147,0.00195,0.00896,0.00609,polar.c100_40,false,false,
